user,item,rating,time
1129,908,4,974904616
1129,2248,4,974907604
1129,3210,5,974907791
1129,3072,5,974907806
1129,3219,4,974905690
1129,2433,3,974905249
1129,2291,4,974904694
1129,1641,4,974907791
1129,3255,4,974907820
1129,2455,4,974904761
1129,1663,4,974907684
1129,1673,4,974904241
1129,3421,5,974907274
1129,2628,4,974906508
1129,2805,4,974905573
1129,260,5,974906508
1129,3623,4,974905573
1129,3624,4,974904851
1129,2683,4,974905180
1129,2699,4,974905180
1129,434,4,974904180
1129,2858,3,974904616
1129,1127,5,974905119
1129,471,4,974907549
1129,3836,4,974907654
1129,1304,5,974907411
1129,2108,5,974907735
1129,1307,4,974907388
1129,2115,4,974907860
1129,1320,3,974906453
1129,1327,3,974904851
1129,1196,5,974906526
1129,1197,4,974907274
1129,1198,5,974907877
1129,3893,4,974906274
1129,2160,3,974904851
1129,1517,4,974907631
1129,2174,4,974907654
1129,2324,3,974907456
1129,1544,4,974904851
1129,2369,4,974905305
1129,3174,5,974905530
1129,3175,5,974905427
1129,104,4,974907654
1129,1721,5,974904241
1129,1580,3,974904724
1129,110,5,974904616
1129,2396,5,974905785
1129,2701,3,974905921
1129,3361,4,974907712
1129,3512,4,974904616
1129,2712,3,974905374
1129,2716,5,974905454
1129,1917,4,974906820
1129,3526,4,974907587
1129,2724,4,974905785
1129,3527,5,974906578
1129,1923,4,974907587
1129,2734,3,974905609
1129,3555,4,974904694
1129,1959,4,974905609
1129,24,4,974905690
1129,3701,4,974906453
1129,2762,4,974905816
1129,2763,4,974905873
1129,1968,4,974907411
1129,34,5,974907492
1129,357,4,974907684
1129,2915,5,974907631
1129,2918,4,974907492
1129,1035,3,974904616
1129,3578,5,974905454
1129,367,4,974907791
1129,2791,4,974904616
1129,2792,4,974904851
1129,524,5,974904761
1129,2797,4,974907735
1129,2000,5,974907587
1129,1200,5,974906453
1129,1204,5,974906888
1129,2948,4,974904761
1129,1210,5,974906546
1129,2013,5,974905690
1129,1214,4,974906453
1129,1215,3,974907274
1129,1079,4,974907492
1129,1220,4,974907767
1129,1222,3,974904180
1129,1233,5,974906475
1129,1234,4,974907549
1129,1097,4,974904180
1129,3926,4,974906191
1129,3927,3,974906191
1129,1240,5,974906562
1130,2991,4,975363349
1130,1252,4,974903069
1130,2993,4,975363349
1130,1254,5,974901151
1130,2997,5,974900528
1130,1259,5,974902750
1130,589,3,974902750
1130,6,4,977862073
1130,3006,3,974901416
1130,8,3,975428780
1130,3948,5,975593541
1130,2064,5,976913529
1130,1262,4,974901353
1130,1265,5,975707600
1130,1266,4,974903154
1130,733,3,977862142
1130,1267,4,974903069
1130,590,4,977862593
1130,592,4,975363362
1130,593,4,974901084
1130,595,4,975706698
1130,596,5,974904755
1130,2212,4,974903094
1130,3952,3,975593522
1130,1411,5,974902908
1130,1270,5,976913198
1130,1272,5,980282861
1130,1275,2,977862073
1130,1276,5,974901251
1130,2081,5,974924618
1130,750,4,974902972
1130,1285,4,976913211
1130,1287,4,975363298
1130,1288,5,974901462
1130,903,5,974901275
1130,1291,4,975363273
1130,904,5,974901302
1130,1294,5,974901275
1130,2097,4,974900346
1130,908,5,974901151
1130,910,4,974903025
1130,912,5,974901118
1130,2248,5,974924578
1130,913,5,974900754
1130,915,5,977862723
1130,916,5,975420077
1130,919,3,977862189
1130,3052,3,976912863
1130,923,5,974901118
1130,924,1,974902720
1130,928,4,974901205
1130,3201,4,980282861
1130,3203,3,974900586
1130,2403,5,975363402
1130,3062,4,977862019
1130,2406,4,974924599
1130,2409,4,980284039
1130,930,5,974901401
1130,2268,5,976913053
1130,933,5,974903094
1130,1610,4,975363382
1130,1617,5,974901187
1130,3082,3,975363553
1130,2427,4,977862142
1130,2428,2,974900685
1130,2289,5,975706698
1130,953,5,974901416
1130,2433,4,974900566
1130,1633,3,975420234
1130,2291,4,976912905
1130,1635,5,975420206
1130,3098,5,976913517
1130,1498,1,976912834
1130,969,4,974901442
1130,3256,5,975363451
1130,3408,1,974900685
1130,2469,3,976913603
1130,3270,5,974901251
1130,3418,1,975363273
1130,3274,4,975363451
1130,2618,4,976913029
1130,1673,4,975707600
1130,1674,4,974924599
1130,3424,5,974901341
1130,2622,4,974900776
1130,2628,4,975363482
1130,3285,1,974900528
1130,2485,5,974900855
1130,2491,1,974900878
1130,1694,4,975707623
1130,2640,3,980283956
1130,235,4,975707640
1130,3453,1,974900716
1130,2657,1,980283990
1130,246,4,975706678
1130,3461,4,977862620
1130,2806,3,974900897
1130,3468,4,974901251
1130,260,5,974901326
1130,3623,3,974900776
1130,3624,1,975363328
1130,3481,4,974902768
1130,2683,3,974900528
1130,3635,5,975363435
1130,3638,4,975363730
1130,3639,4,975363435
1130,2699,4,974900528
1130,1101,5,974924642
1130,1103,4,975420251
1130,1104,4,974901067
1130,296,3,974906177
1130,2858,5,974900496
1130,457,4,975363298
1130,3671,2,974903168
1130,1136,4,980282845
1130,2877,1,980284039
1130,608,4,974903080
1130,3827,2,975363835
1130,474,5,976912893
1130,2890,4,975707585
1130,480,4,975363402
1130,2100,4,974924618
1130,2108,4,975707679
1130,1307,5,974901367
1130,491,4,975707669
1130,2115,2,975363435
1130,1179,4,974924521
1130,1333,4,974902784
1130,1196,5,974901251
1130,1197,2,974924578
1130,1198,5,974901275
1130,2145,4,974924618
1130,3897,5,974901302
1130,3100,3,975707669
1130,1372,4,975363435
1130,1374,4,977862019
1130,2321,5,975707669
1130,2324,4,974902908
1130,1380,3,980283204
1130,2329,5,976912878
1130,2186,5,975420090
1130,1387,5,975363273
1130,1388,1,980284071
1130,858,5,974901048
1130,2336,2,974900684
1130,1393,4,975706765
1130,866,4,975707573
1130,3155,3,976913053
1130,2501,4,976912808
1130,2502,4,974900799
1130,3160,4,974900754
1130,3308,5,976913565
1130,1704,5,974901416
1130,2369,3,974900586
1130,898,3,975420206
1130,3174,4,974900754
1130,3176,5,974900897
1130,1722,3,975363468
1130,2528,4,975363730
1130,110,4,975363362
1130,2529,4,977861993
1130,111,3,974903069
1130,112,4,975363349
1130,3334,5,974903094
1130,2391,4,975706765
1130,3194,1,980283204
1130,2395,5,974900855
1130,2396,3,974900855
1130,2541,4,974900586
1130,3354,3,974900776
1130,3504,1,974901169
1130,2702,4,974900878
1130,3360,4,976913467
1130,3361,5,976913491
1130,2706,4,974900496
1130,3363,2,980282878
1130,2708,5,975707669
1130,1909,3,974900310
1130,150,5,976912846
1130,2712,4,974900685
1130,1912,4,975363273
1130,2716,5,976913517
1130,2571,2,975363298
1130,2718,1,974900653
1130,2572,3,974900496
1130,300,2,976913002
1130,1917,1,974900346
1130,3527,4,977862073
1130,2580,4,974900716
1130,2728,5,974901215
1130,1927,5,974901315
1130,1784,5,976912878
1130,318,5,975364256
1130,2734,4,974900799
1130,3396,5,980282894
1130,2599,5,974900685
1130,1947,4,974902768
1130,10,3,975363435
1130,1951,3,980284462
1130,1953,3,974903122
1130,1954,5,977862019
1130,1017,4,974902806
1130,1019,3,977862620
1130,2759,3,974900586
1130,1959,1,974900799
1130,349,3,975363468
1130,3702,4,977862142
1130,2908,4,976912775
1130,2762,3,974900878
1130,3565,1,974900914
1130,2763,4,974900897
1130,1961,5,976913170
1130,1962,5,976913211
1130,1965,4,976913603
1130,1968,3,976913491
1130,2915,5,976913517
1130,2916,4,975363435
1130,2770,3,974900542
1130,2918,5,976913491
1130,1036,3,974902867
1130,3578,3,974900716
1130,364,2,974900346
1130,47,5,976912821
1130,2929,4,976913541
1130,50,3,974901169
1130,377,5,975363382
1130,3733,3,980283204
1130,3593,1,974900528
1130,2797,5,976913603
1130,380,2,975363730
1130,527,4,974901151
1130,529,4,975707623
1130,2000,5,975363328
1130,3742,5,974901275
1130,2942,4,974924642
1130,2005,4,976913580
1130,1203,4,974901401
1130,3745,4,977862566
1130,1204,2,974901151
1130,2944,4,977861993
1130,1205,3,975363435
1130,1060,4,976913002
1130,2947,5,975363298
1130,2948,4,975363328
1130,2949,4,975363273
1130,1210,4,974900310
1130,3753,2,974900813
1130,3755,3,975363468
1130,1214,4,974904785
1130,1217,4,974901251
1130,1219,5,974903080
1130,1073,4,974902867
1130,541,5,974904785
1130,1220,1,975363328
1130,1221,5,974924717
1130,3763,4,975363402
1130,2961,1,974900878
1130,2028,5,974901118
1130,2966,4,975706698
1130,1228,4,974901367
1130,1082,5,980283185
1130,1084,5,974900993
1130,1086,5,974903107
1130,553,5,974903168
1130,95,3,975363835
1130,3911,5,975593572
1130,1230,5,974903012
1130,2971,4,974901118
1130,1233,5,974901169
1130,700,4,976912693
1130,1234,5,976051906
1130,1093,4,974900653
1130,1094,3,975707640
1130,1099,5,974902702
1130,1240,4,974902720
1130,1242,5,974902702
1130,2046,3,977862620
1130,1244,4,974903037
1130,1247,5,974901251
1131,3789,5,974901756
1131,1248,5,974901652
1131,1252,5,974901558
1131,1254,5,974900954
1131,3006,4,974901519
1131,3007,5,974901176
1131,1262,5,974900705
1131,1263,5,974901480
1131,2067,5,974901652
1131,1265,5,974901590
1131,1267,5,974900705
1131,1411,5,974901719
1131,1270,5,974901756
1131,1284,5,974901320
1131,903,5,974901419
1131,1293,5,974901956
1131,908,5,974901558
1131,909,5,974901618
1131,910,4,974901590
1131,912,5,974901176
1131,913,5,974901519
1131,919,5,974901519
1131,920,5,974901445
1131,923,5,974901480
1131,3200,5,974900405
1131,3204,5,974900359
1131,931,5,974901652
1131,1617,5,974901256
1131,2288,4,974899611
1131,954,5,974901719
1131,959,4,974902012
1131,3246,4,974901519
1131,1649,5,974901987
1131,2612,5,974901719
1131,3435,5,974900954
1131,3462,5,974901176
1131,3469,5,974901289
1131,3475,4,974901445
1131,3629,4,974901289
1131,3634,5,974901558
1131,1104,5,974901137
1131,296,5,974901356
1131,2858,5,974900954
1131,3811,5,974900987
1131,2871,5,974901909
1131,1136,5,974901385
1131,3826,3,974899611
1131,615,4,974900405
1131,480,4,974899611
1131,1307,5,974902039
1131,1161,5,974901956
1131,1188,4,974901652
1131,2130,5,974901719
1131,2132,5,974901256
1131,1196,5,974901909
1131,1198,5,974901519
1131,1340,5,974901756
1131,3105,4,974901987
1131,1362,5,974900954
1131,2186,5,974900954
1131,2336,5,974899611
1131,1535,4,974900705
1131,111,5,974901419
1131,3198,5,974900359
1131,1594,4,974901909
1131,3341,4,974901176
1131,3504,5,974901320
1131,162,5,974900863
1131,3384,4,974901756
1131,318,5,974900511
1131,2731,5,974901176
1131,1939,5,974901137
1131,1944,5,974901137
1131,1949,5,974901956
1131,25,5,974901909
1131,2904,5,974902039
1131,1961,5,974901909
1131,2788,5,974901225
1131,50,5,974900511
1131,527,5,974900987
1131,1200,5,974901719
1131,1201,4,974900747
1131,1203,5,974901289
1131,1204,5,974901289
1131,1208,5,974901756
1131,73,5,974901356
1131,1212,5,974901385
1131,1213,4,974900747
1131,1214,5,974900863
1131,2019,5,974900472
1131,1219,5,974901480
1131,541,5,974900747
1131,1221,4,974899788
1131,2028,5,974901356
1131,1228,5,974901356
1131,1089,5,974901320
1131,1230,5,974901519
1131,1235,4,974901385
1131,1090,5,974901256
1131,1095,5,974901956
1131,1240,5,974902012
1131,2983,5,974901719
1131,1247,5,974901618
1132,2987,5,974888266
1132,2053,3,974890062
1132,589,5,974887852
1132,3000,5,974888095
1132,1,5,974888204
1132,2,4,974890509
1132,6,4,974888713
1132,1261,5,974887999
1132,592,5,974888125
1132,1270,5,974889100
1132,1274,5,974888204
1132,741,5,974889133
1132,1275,4,974888713
1132,2078,5,974888230
1132,2080,4,974888266
1132,2087,5,974888230
1132,1287,5,974888095
1132,3033,5,974889345
1132,3034,5,974888266
1132,2232,4,974889384
1132,1291,5,974887852
1132,762,3,974888917
1132,780,5,974889298
1132,2268,3,974888435
1132,1610,5,974887999
1132,3070,4,974889319
1132,1617,5,974888306
1132,2278,4,974888487
1132,3247,4,974888859
1132,2450,3,974890077
1132,2455,4,974889253
1132,1653,5,974889276
1132,2605,4,974888917
1132,1805,4,974888578
1132,3265,5,974888381
1132,2628,4,974889222
1132,1831,4,974889497
1132,3438,5,974890509
1132,1690,3,974889497
1132,2640,4,974889276
1132,2657,5,974889345
1132,2808,4,974889538
1132,2672,4,974889415
1132,2677,4,974889053
1132,260,5,974887815
1132,2692,5,974887958
1132,2699,3,974889365
1132,434,4,974888859
1132,293,5,974888457
1132,296,5,974888306
1132,1127,5,974889222
1132,457,5,974888044
1132,3673,3,974887571
1132,3676,3,974887571
1132,610,4,974888713
1132,1148,5,974888204
1132,3698,5,974889384
1132,480,5,974889156
1132,2100,4,974890483
1132,2105,5,974889345
1132,1320,3,974889433
1132,2137,3,974888266
1132,2139,5,974888230
1132,1196,5,974887815
1132,1197,5,974887958
1132,1198,5,974887815
1132,1199,4,974889100
1132,2140,5,974889222
1132,3896,4,974888875
1132,1500,5,974888435
1132,2161,5,974890483
1132,3114,4,974888810
1132,2174,5,974890245
1132,1374,4,974888810
1132,1527,5,974889298
1132,1387,4,974887853
1132,2193,5,974890245
1132,1391,4,974889515
1132,2194,5,974888044
1132,1396,5,974888487
1132,2353,4,974888125
1132,2355,5,974888230
1132,3300,4,974889298
1132,1562,3,974888977
1132,3175,5,974889276
1132,1573,4,974888151
1132,1580,5,974889276
1132,110,5,974887360
1132,2529,5,974887999
1132,112,5,974888550
1132,1729,2,974888457
1132,1584,5,974889156
1132,1589,3,974888487
1132,1732,3,974888487
1132,2391,3,974888402
1132,2539,4,974887361
1132,2393,4,974889415
1132,1591,2,974890087
1132,2542,5,974888402
1132,2700,5,974888230
1132,1909,4,974889253
1132,2571,5,974887853
1132,1917,4,974889415
1132,162,5,974889053
1132,1779,4,974889538
1132,3527,5,974888125
1132,2580,4,974888381
1132,316,5,974889319
1132,173,1,974889585
1132,185,5,974889564
1132,338,4,974889433
1132,1953,4,974887958
1132,1019,4,974890509
1132,24,5,974889497
1132,29,5,974889133
1132,3702,5,974889156
1132,3703,5,974887999
1132,3704,5,974889319
1132,2761,4,974888714
1132,1961,5,974887571
1132,1025,5,974888266
1132,1965,4,974889156
1132,1967,5,974890483
1132,32,4,974889133
1132,3717,4,974888875
1132,2916,5,974888095
1132,1037,4,974889538
1132,367,3,974888578
1132,47,3,974888363
1132,50,5,974888306
1132,379,3,974889497
1132,2797,5,974890245
1132,60,4,974890509
1132,2000,4,974888044
1132,1200,5,974887815
1132,2005,5,974890483
1132,2944,4,974887958
1132,2947,4,974887999
1132,70,2,974888578
1132,2011,4,974887361
1132,2012,3,974889415
1132,1210,5,974887999
1132,1214,5,974889110
1132,1215,5,974888151
1132,2018,3,974888266
1132,1073,4,974890483
1132,540,4,974887571
1132,541,5,974889100
1132,546,3,974890121
1132,2021,5,974889345
1132,1220,5,974888044
1132,3763,5,974888125
1132,1222,5,974887852
1132,3764,4,974888901
1132,2028,5,974887815
1132,2968,5,974889133
1132,1089,5,974888363
1132,3770,5,974888513
1132,1097,5,974890245
1132,1240,5,974889100
1132,2046,4,974889384
1132,2985,4,974888513
1132,2986,4,974888958
1133,2987,3,974887108
1133,1250,5,974887335
1133,1259,5,974886393
1133,589,5,974886345
1133,3006,4,974888273
1133,1261,5,974886487
1133,1263,5,974887371
1133,2067,5,974887475
1133,592,4,974969988
1133,593,4,974888117
1133,3019,3,974969835
1133,750,5,974887300
1133,2231,5,974970156
1133,762,1,974970470
1133,908,5,974886345
1133,1298,5,974887475
1133,912,5,974886143
1133,924,5,974888209
1133,780,4,974887564
1133,2402,3,974887665
1133,2404,2,974887708
1133,2268,3,974969925
1133,1466,3,974969925
1133,1617,3,974887108
1133,2278,3,974969988
1133,1620,3,974970156
1133,2280,3,974970044
1133,2427,5,974887540
1133,1627,5,974970156
1133,2291,5,974886442
1133,3247,1,974970300
1133,1645,2,974970081
1133,1647,2,974970044
1133,2456,2,974886711
1133,2605,1,974970381
1133,1805,2,974970127
1133,998,2,974970212
1133,999,2,974970257
1133,3272,3,974970044
1133,1670,3,974887564
1133,2476,3,974887540
1133,1676,1,974887508
1133,3435,4,974887014
1133,1699,3,974888273
1133,3441,3,974887665
1133,240,3,974886711
1133,247,2,974888170
1133,2804,4,974888209
1133,2815,2,974887665
1133,266,3,974886562
1133,3481,4,974886393
1133,431,4,974970081
1133,434,1,974970300
1133,293,4,974969672
1133,296,4,974888117
1133,2858,5,974886345
1133,1126,1,974969285
1133,608,4,974888089
1133,466,3,974887611
1133,611,2,974886812
1133,2890,5,974887421
1133,480,4,974886487
1133,1304,5,974886143
1133,2126,3,974970381
1133,1183,3,974887508
1133,1193,5,974888061
1133,661,3,974886442
1133,1196,5,974887300
1133,1352,4,974970381
1133,2159,2,974969925
1133,1358,4,975124918
1133,688,1,974887665
1133,1500,4,974969880
1133,1501,1,974970470
1133,2160,4,974886345
1133,858,5,974887997
1133,2333,4,975124918
1133,1391,2,974887611
1133,2194,4,974969880
1133,866,3,974969619
1133,3160,3,974886345
1133,1704,3,975124918
1133,1562,1,974970501
1133,1711,2,974970257
1133,3173,4,974886614
1133,3178,4,974969988
1133,1580,4,974886487
1133,110,5,974886143
1133,111,5,974888117
1133,1729,2,974969835
1133,2387,2,974970257
1133,2389,2,974970501
1133,2391,4,974969619
1133,1598,1,974970470
1133,2542,3,974969925
1133,3354,4,974886711
1133,144,4,974886562
1133,3509,2,974886644
1133,2568,3,974970501
1133,153,1,974970470
1133,1918,2,974970300
1133,161,4,974887475
1133,1922,3,974887997
1133,2726,3,974969988
1133,2580,4,974969619
1133,170,3,974970422
1133,318,5,974888089
1133,3535,4,974886562
1133,1799,4,974886087
1133,198,4,974970127
1133,3552,4,974969371
1133,1012,4,974886087
1133,3555,2,974886596
1133,22,3,974970127
1133,3706,4,974887177
1133,1960,4,974887398
1133,1965,2,974886393
1133,1969,2,974886769
1133,356,5,974887540
1133,34,4,974888170
1133,2912,3,974969880
1133,1970,2,974886769
1133,1034,2,974969835
1133,1972,1,974886812
1133,1973,1,974886669
1133,1977,2,974886812
1133,42,3,974970257
1133,367,4,974970127
1133,47,5,974886143
1133,1986,2,974886769
1133,516,3,974887611
1133,50,5,974969563
1133,379,1,974886143
1133,2791,4,974886345
1133,2792,3,974886644
1133,1053,1,974970300
1133,524,5,974886525
1133,527,5,974887300
1133,2000,4,974969880
1133,2001,3,974970044
1133,2002,3,974970381
1133,1200,4,974887371
1133,1061,4,974970081
1133,1208,5,974887335
1133,2948,3,974886345
1133,70,3,974886596
1133,1210,5,974887398
1133,1213,5,974888170
1133,2959,5,974887790
1133,541,5,974887014
1133,81,2,974970212
1133,2020,3,974888273
1133,1221,5,974888061
1133,3763,3,974970044
1133,1222,5,974887371
1133,1225,3,974888117
1133,2028,5,974886087
1133,1084,4,974969672
1133,555,5,974969672
1133,1089,5,974969563
1133,3917,5,974886562
1133,3918,4,974886525
1133,1233,4,974887335
1133,1090,5,974887370
1133,707,2,974887206
1133,3924,1,974886769
1133,1242,4,974887398
1133,2986,2,974970422
1134,2987,4,974881731
1134,1250,5,974881230
1134,3793,4,974882569
1134,1252,5,974881686
1134,1254,5,974882286
1134,1256,5,974881230
1134,589,3,974882543
1134,1408,5,974881286
1134,2065,5,974881450
1134,1265,5,974880929
1134,1266,5,974881543
1134,733,3,974882443
1134,1267,5,974881686
1134,590,5,974882425
1134,592,5,974882334
1134,593,4,974880673
1134,599,5,974881543
1134,1411,4,974881932
1134,1270,5,974882569
1134,1275,2,974882379
1134,750,5,974881208
1134,1284,4,974881706
1134,1287,4,974882351
1134,1288,5,974882084
1134,1291,5,974882334
1134,1294,5,974881230
1134,912,5,974881252
1134,2248,5,974882070
1134,913,5,974881706
1134,919,5,974882070
1134,923,5,974881898
1134,924,5,974882519
1134,2405,2,974882467
1134,2406,3,974882379
1134,1617,5,974881686
1134,940,5,974882311
1134,2427,5,974881344
1134,991,5,974881327
1134,2628,4,974882200
1134,3435,5,974881686
1134,3438,2,974882235
1134,1694,5,974882099
1134,1699,5,974881055
1134,2640,5,974882628
1134,2641,4,974882425
1134,3448,5,974881359
1134,260,5,974882157
1134,2692,5,974881035
1134,3499,4,974881011
1134,1103,5,974882114
1134,1104,5,974881932
1134,296,5,974881997
1134,2858,5,974880971
1134,3671,5,974881598
1134,2871,3,974882311
1134,2872,5,974882175
1134,608,5,974880844
1134,3681,5,974881543
1134,2890,5,974881307
1134,3698,3,974882482
1134,480,3,974882397
1134,1304,5,974880714
1134,2115,4,974882397
1134,2116,4,974882467
1134,1178,5,974881230
1134,1179,4,974881731
1134,3871,5,974881576
1134,1193,5,974881997
1134,1196,5,974881252
1134,1197,5,974881417
1134,1198,5,974882286
1134,671,4,974882628
1134,3897,5,974881782
1134,1358,4,974881035
1134,2161,3,974882175
1134,2174,5,974882157
1134,1377,4,974882467
1134,1378,5,974881598
1134,1379,4,974881634
1134,2325,2,974880673
1134,2329,5,974880948
1134,858,5,974881911
1134,2190,3,974880673
1134,2193,4,974882200
1134,3158,5,974881035
1134,2359,5,974880991
1134,3168,5,974882334
1134,899,5,974881500
1134,3181,5,974881070
1134,1580,3,974882425
1134,110,5,974881252
1134,111,5,974882029
1134,2396,5,974880948
1134,1748,4,974880971
1134,1753,2,974880929
1134,3508,5,974881543
1134,3365,5,974881543
1134,1909,4,974882628
1134,151,5,974881327
1134,1912,4,974881485
1134,2571,4,974882544
1134,303,4,974881619
1134,3527,3,974882608
1134,318,5,974880844
1134,2599,4,974880991
1134,10,5,974882443
1134,1949,4,974882029
1134,1017,3,974882334
1134,25,5,974881433
1134,3702,5,974882569
1134,2762,5,974881011
1134,1960,4,974881272
1134,367,2,974882200
1134,368,5,974881619
1134,2921,5,974881576
1134,3730,5,974881968
1134,2797,5,974882175
1134,383,4,974881598
1134,2005,3,974882200
1134,1204,5,974881208
1134,1206,5,974882519
1134,1207,5,974881954
1134,1208,5,974881272
1134,1069,5,974881731
1134,2011,5,974882644
1134,1210,5,974881307
1134,3753,2,974881327
1134,1213,5,974880869
1134,1073,4,974882157
1134,2959,3,974880714
1134,541,5,974881686
1134,1077,4,974882552
1134,1221,5,974881932
1134,1222,4,974881272
1134,2028,5,974880869
1134,1228,5,974882054
1134,2968,3,974882311
1134,553,4,974881555
1134,1089,5,974880869
1134,3911,5,974881791
1134,1230,5,974881433
1134,1090,5,974881252
1134,1094,2,974881485
1134,1097,4,974880692
1134,1240,4,974882544
1134,2043,3,974882217
1134,1242,4,974881230
1134,1243,5,974882011
1134,1244,5,974881417
1134,714,5,974881576
1135,3793,3,974880299
1135,2054,3,974880842
1135,1253,5,974880164
1135,589,5,974880164
1135,3948,5,974879840
1135,1270,5,974880123
1135,1274,4,974880078
1135,748,5,974880666
1135,750,2,974880078
1135,3032,4,974881603
1135,3033,4,974880744
1135,2232,4,974880873
1135,2091,4,974880666
1135,2094,4,974881843
1135,924,5,974880299
1135,780,5,974881821
1135,788,3,974881927
1135,2407,4,974880409
1135,2408,3,974881727
1135,3074,2,974879496
1135,1617,4,974879496
1135,2288,3,974880164
1135,2450,1,974881739
1135,2454,3,974880409
1135,2455,3,974880409
1135,1653,4,974880355
1135,2456,3,974881727
1135,3269,4,974881821
1135,2615,4,974880785
1135,1676,5,974880636
1135,2626,5,974879581
1135,2628,5,974879581
1135,1831,4,974880565
1135,2640,5,974880164
1135,2641,4,974880123
1135,2642,4,974881727
1135,2643,3,974881727
1135,2657,5,974880565
1135,2660,3,974880355
1135,2661,4,974881496
1135,2662,4,974880409
1135,2664,3,974880409
1135,2665,5,974880785
1135,3471,3,974881148
1135,2672,4,974881821
1135,2819,4,974881062
1135,1876,4,974880744
1135,260,5,974880123
1135,2681,4,974881891
1135,435,2,974881891
1135,2851,3,974881615
1135,3660,3,974880701
1135,1127,5,974881655
1135,3826,3,974880701
1135,3827,4,974880512
1135,3697,4,974880636
1135,3698,4,974880596
1135,3699,4,974881655
1135,480,4,974880251
1135,1301,5,974881496
1135,2105,4,974880744
1135,2117,3,974881655
1135,1320,3,974881927
1135,3865,5,974879840
1135,1334,4,974881496
1135,1196,5,974880123
1135,1197,5,974881283
1135,2140,3,974880451
1135,3882,4,974879801
1135,3889,4,974879942
1135,674,5,974880565
1135,3893,4,974879801
1135,3895,4,974879914
1135,3896,3,974879914
1135,3897,5,974879801
1135,1356,4,974880207
1135,2162,4,974879496
1135,2311,4,974880123
1135,1371,4,974880636
1135,1372,4,974881779
1135,1373,4,974880744
1135,1374,5,974880251
1135,1375,5,974881688
1135,1376,5,974880207
1135,2322,4,974880842
1135,1527,4,974880512
1135,1391,4,974880842
1135,1396,3,974880299
1135,1544,4,974880666
1135,3156,3,974880565
1135,880,3,974881927
1135,3300,4,974880744
1135,3175,5,974880251
1135,1573,4,974881821
1135,2377,2,974881688
1135,2527,2,974880251
1135,2528,5,974881603
1135,1580,3,974880207
1135,2529,4,974881554
1135,1584,5,974880251
1135,2530,4,974880512
1135,2531,2,974880565
1135,2532,3,974880299
1135,2533,3,974881603
1135,2393,4,974880512
1135,2396,5,974881283
1135,2549,4,974881891
1135,1748,4,974880355
1135,3354,4,974880785
1135,2553,3,974880299
1135,2554,4,974880123
1135,3503,2,974880078
1135,2701,2,974881958
1135,1909,4,974880565
1135,2571,5,974880164
1135,3375,4,974880666
1135,1917,5,974881927
1135,160,2,974882010
1135,1779,3,974881927
1135,2722,4,974880842
1135,3527,4,974880565
1135,316,5,974880596
1135,172,5,974882010
1135,329,4,974880596
1135,185,3,974881958
1135,332,3,974881983
1135,338,4,974881958
1135,196,3,974881821
1135,198,4,974881779
1135,1019,2,974880251
1135,24,4,974880842
1135,3700,3,974881655
1135,3701,4,974881688
1135,3702,3,974880355
1135,3703,3,974880355
1135,3704,4,974880512
1135,2762,5,974881062
1135,32,4,974881148
1135,2916,3,974880299
1135,3576,4,974880078
1135,1037,3,974881891
1135,1046,5,974881283
1135,50,5,974881062
1135,379,4,974880701
1135,3593,1,974882055
1135,527,5,974882112
1135,1200,4,974880207
1135,3745,5,974882055
1135,1206,3,974880164
1135,2009,3,974880355
1135,2011,5,974880123
1135,2012,5,974880451
1135,1210,5,974880207
1135,1214,5,974880078
1135,3758,1,974880785
1135,541,5,974880123
1135,2021,5,974880842
1135,2028,5,974882112
1135,2968,1,974880355
1135,3912,3,974879992
1135,3914,3,974879840
1135,3916,5,974879801
1135,3770,3,974880596
1135,2034,2,974880636
1135,1097,3,974880164
1135,3926,1,974881554
1135,3927,4,974881554
1135,1240,5,974881148
1135,1242,5,974882112
1135,2046,5,974880409
1135,2985,3,974880251
1135,2986,3,974880636
1136,1249,2,974878700
1136,589,3,974878726
1136,6,3,974878790
1136,733,2,974878953
1136,590,3,974878331
1136,593,5,974878700
1136,1617,5,974878700
1136,2278,3,974878821
1136,1625,4,974878821
1136,1480,4,974878898
1136,3254,2,974878331
1136,3256,4,974878885
1136,3409,4,974878535
1136,1805,4,974878885
1136,2463,4,974878331
1136,2628,1,974878291
1136,1845,3,974878852
1136,3624,2,974878440
1136,3481,4,974878440
1136,454,4,974878953
1136,608,5,974878700
1136,474,3,974878790
1136,1343,4,974878852
1136,818,2,974878291
1136,1358,4,974878726
1136,3147,3,974878821
1136,2353,4,974878885
1136,3300,1,974878466
1136,3160,3,974878440
1136,3162,3,974956936
1136,3173,3,974878535
1136,1573,2,974878927
1136,3325,3,974956936
1136,1722,3,974878953
1136,2542,1,974878759
1136,1909,2,974878927
1136,3510,4,974956891
1136,3513,3,974878509
1136,2571,4,974878726
1136,161,4,974878852
1136,1921,3,974878759
1136,319,4,974878759
1136,3534,3,974878509
1136,3535,1,974878509
1136,16,4,974878790
1136,3555,4,974878466
1136,349,4,974878885
1136,2762,3,974878726
1136,2763,2,974878953
1136,3566,4,974878440
1136,2916,4,974878852
1136,47,3,974878291
1136,50,5,974878700
1136,3753,4,974956891
1136,2028,5,974878331
1136,1089,3,974878700
1137,2987,3,975363293
